CMTE_ID,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID,YEAR,CMTE_NM,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC,CAND_ST1,CAND_ST2,CAND_CITY,CAND_ST,CAND_ZIP,CAND_LAST_NAME
C00197228,N,M3,P2020,201903119145650034,24K,CCM,BARRAGAN FOR CONGRESS,SAN PEDRO,CA,90731.0,,,2062019.0,1000,C00577353,H6CA44103,BDABE5E06B72B045FA9,1318873,,,4031120191644948108,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","BARRAGAN, NANETTE",DEM,2024.0,CA,H,44.0,I,C,C00577353,1840 SOUTH GAFFEY STREET,#421,SAN PEDRO,CA,90731.0,BARRAGAN
C00197228,N,M3,P2020,201903119145650035,24K,CCM,BRADY FOR CONGRESS,THE WOODLANDS,TX,773878277.0,,,2272019.0,2500,C00311043,H6TX08100,94E201863C7D815A22F,1318873,,,4031120191644948110,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","BRADY, KEVIN",REP,2022.0,TX,H,8.0,I,P,C00311043,PO BOX 8277,,THE WOODLANDS,TX,773878277.0,BRADY
C00197228,N,M3,P2020,201903119145650035,24K,CCM,BUDDY CARTER FOR CONGRESS,SAVANNAH,GA,31412.0,,,2062019.0,2500,C00543967,H4GA01039,B22CE1113109D4BDD9A,1318873,,,4031120191644948111,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CARTER, EARL LEROY",REP,2024.0,GA,H,1.0,I,C,C00543967,406 PURPLE FINCH DR,,POOLER,GA,31322.0,CARTER
C00197228,N,M3,P2020,201903119145650036,24K,CCM,DARREN SOTO FOR CONGRESS,KISSIMMEE,FL,34742.0,,,2272019.0,1000,C00581074,H6FL09179,BD9B56B9ECE84C373A2,1318873,,,4031120191644948112,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SOTO, DARREN",DEM,2024.0,FL,H,9.0,I,C,C00581074,PO BOX 421349,,KISSIMMEE,FL,34742.0,SOTO
C00197228,N,M3,P2020,201903119145650036,24K,CCM,DAVID ROUZER FOR CONGRESS,WILMINGTON,NC,28406.0,,,2272019.0,1000,C00501643,H2NC07096,6FD5EF3917DFFCD80C6,1318873,,,4031120191644948113,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","ROUZER, DAVID",REP,2024.0,NC,H,7.0,I,C,C00501643,PO BOX 3142,,WILMINGTON,NC,284060142.0,ROUZER
C00197228,N,M3,P2020,201903119145650036,24K,CCM,GUTHRIE FOR CONGRESS,BOWLING GREEN,KY,421029639.0,,,2202019.0,2500,C00445023,H8KY02031,5284F45A7981E0137C5,1318873,,,4031120191644948114,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","GUTHRIE, S. BRETT HON.",REP,2024.0,KY,H,2.0,I,C,C00445023,P.O. BOX 22401,,LOUISVILLE,KY,40252.0,GUTHRIE
C00197228,N,M3,P2020,201903119145650038,24K,CCM,KURT SCHRADER FOR CONGRESS,OREGON CITY,OR,97045.0,,,2062019.0,1500,C00446906,H8OR05107,F9E7F4F7EA06B0F4278,1318873,,,4031120191644948118,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","SCHRADER, KURT",DEM,2022.0,OR,H,5.0,I,P,C00446906,2525 N BAKER,,CANBY,OR,97013.0,SCHRADER
C00197228,N,M3,P2020,201903119145650037,24K,CCM,JIMMY PANETTA FOR CONGRESS,CARMEL VALLEY,CA,93924.0,,,2062019.0,1000,C00592154,H6CA20152,78B586B7A8A6074F13A,1318873,,,4031120191644948115,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","PANETTA, JIMMY",DEM,2024.0,CA,H,19.0,I,C,C00592154,PO BOX 103,,CARMEL VALLEY,CA,93924.0,PANETTA
C00197228,N,M3,P2020,201903119145650037,24K,CCM,JUDY CHU FOR CONGRESS,ENCINO,CA,91436.0,,,2062019.0,1000,C00458125,H0CA32101,50BC10C5F7B2F742ED5,1318873,,,4031120191644948116,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CHU, JUDY",DEM,2024.0,CA,H,28.0,I,C,C00458125,16633 VENTURA BLVD # 1008,,ENCINO,CA,91436.0,CHU
C00197228,N,M3,P2020,201903119145650037,24K,CCM,JULIA BROWNLEY FOR CONGRESS,THOUSAND OAKS,CA,91358.0,,,2062019.0,1000,C00513077,H2CA00120,DC520F0821D6BDAD6D9,1318873,,,4031120191644948117,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","BROWNLEY, JULIA",DEM,2024.0,CA,H,26.0,I,C,C00513077,PO BOX 2018,,THOUSAND OAKS,CA,91358.0,BROWNLEY
C00197228,N,M3,P2020,201903119145650038,24K,CCM,"KUSTER FOR CONGRESS, INC",CONCORD,NH,3302.0,,,2202019.0,4000,C00462861,H0NH02181,DCE76D07E9956BD56A5,1318873,,,4031120191644948119,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","KUSTER, ANN MCLANE",DEM,2024.0,NH,H,2.0,I,P,C00462861,PO BOX 1498,,CONCORD,NH,3302.0,KUSTER
C00197228,N,M3,P2020,201903119145650038,24K,CCM,LAHOOD FOR CONGRESS,PEORIA,IL,61612.0,,,2132019.0,5000,C00575050,H6IL18088,1AD9FA90487580A318B,1318873,,,4031120191644948120,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","LAHOOD, DARIN MCKAY",REP,2024.0,IL,H,16.0,I,C,C00575050,11607 N GLENSHIRE DR,,DUNLAP,IL,61525.0,LAHOOD
C00197228,N,M3,P2020,201903119145650039,24K,CCM,LOU CORREA FOR CONGRESS,SAN MARCOS,CA,92079.0,,,2132019.0,1000,C00578302,H6CA46116,A7339EA46D2AA954AAC,1318873,,,4031120191644948121,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","CORREA, LOU",DEM,2024.0,CA,H,46.0,I,C,C00578302,2335 NORTH PARK BLVD.,,SANTA ANA,CA,92706.0,CORREA
C00197228,N,M3,P2020,201903119145650040,24K,CCM,MOORE FOR CONGRESS,MILWAUKEE,WI,53216.0,,,2132019.0,1000,C00397505,H4WI04183,919533958BE4F6A4799,1318873,,,4031120191644948124,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MOORE, GWEN S",DEM,2024.0,WI,H,4.0,I,C,C00397505,PO BOX 16646,,MILWAUKEE,WI,53216.0,MOORE
C00197228,N,M3,P2020,201903119145650040,24K,CCM,NEVADANS FOR STEVEN HORSFORD,NORTH LAS VEGAS,NV,89033.0,,,2062019.0,1000,C00668228,H2NV04011,8847F99B2A474FDF63C,1318873,,,4031120191644948125,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","HORSFORD, STEVEN ALEXZANDER",DEM,2024.0,NV,H,4.0,I,C,C00668228,PO BOX 336664,,LAS VEGAS,NV,89033.0,HORSFORD
C00197228,N,M3,P2020,201903119145650040,24K,CCM,NORMA TORRES FOR CONGRESS,COVINA,CA,91722.0,,,2062019.0,1000,C00557652,H4CA35031,8DC15AB9EDCEAFC9AC6,1318873,,,4031120191644948126,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","TORRES, NORMA",DEM,2024.0,CA,H,35.0,I,C,C00557652,"3200 INLAND EMPIRE BLVD., STE. 210",,ONTARIO,CA,91764.0,TORRES
C00197228,N,M3,P2020,201903119145650041,24K,CCM,PEOPLE FOR BEN,SANTA FE,NM,87594.0,,,2062019.0,1000,C00443689,H8NM03196,56415EAC4D442482E03,1318873,,,4031120191644948128,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","LUJAN, BEN R MR.",DEM,2020.0,NM,H,3.0,I,P,C00443689,,,SANTA FE,,,LUJAN
C00384818,N,M3,P2018,201903199145739973,24K,CCM,CICILLINE COMMITTEE,PROVIDENCE,RI,2903.0,,,2262019.0,-1000,C00476564,H0RI01073,166D514CE293DD0962D,1320018,,,4031920191645220752,2019-2020,CVS HEALTH PAC,"CICILLINE, DAVID",DEM,2024.0,RI,H,1.0,I,C,C00476564,15 BARBERRY HILL ROAD,,PROVIDENCE,RI,2906.0,CICILLINE
C00397851,N,M3,P2020,201903199145742565,24K,CCM,CATHY MCMORRIS RODGERS FOR CONGRESS,WASHINGTON,DC,20003.0,,,2212019.0,2000,C00390476,H4WA05077,B717808,1320083,,,4031920191645185044,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"MCMORRIS RODGERS, CATHY",REP,2024.0,WA,H,5.0,I,C,C00390476,PO BOX 137,,SPOKANE,VA,992100137.0,MCMORRIS RODGERS
C00397851,N,M3,P2022,201903199145742565,24K,CCM,FRIENDS OF TODD YOUNG,CARMEL,IN,46082.0,,,2212019.0,2500,C00459255,S6IN00191,B717805,1320083,,,4031920191645185046,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"YOUNG, TODD CHRISTOPHER",REP,2028.0,IN,S,0.0,I,C,C00459255,PO BOX 3743,,CARMEL,IN,46082.0,YOUNG
C00397851,N,M3,G2020,201903199145742565,24K,CCM,SHAHEEN FOR SENATE,WASHINGTON,DC,20013.0,,,2212019.0,1000,C00457325,S0NH00219,B717804,1320083,,,4031920191645185048,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"SHAHEEN, JEANNE",DEM,2026.0,NH,S,0.0,I,C,C00457325,PO BOX 869,,MANCHESTER,NH,3105.0,SHAHEEN
C00397851,N,M3,P2020,201903199145742566,24K,CCM,JONI FOR IOWA,COLUMBIA,MO,65201.0,,,2282019.0,5000,C00546788,S4IA00129,B722650,1320083,,,4031920191645185050,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"ERNST, JONI K",REP,2026.0,IA,S,0.0,I,C,C00546788,1003 EASTERN AVENUE,,RED OAK,IA,51566.0,ERNST
C00397851,N,M3,G2020,201903199145742566,24K,CCM,JONI FOR IOWA,COLUMBIA,MO,65201.0,,,2282019.0,5000,C00546788,S4IA00129,B722651,1320083,,,4031920191645185052,2019-2020,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"ERNST, JONI K",REP,2026.0,IA,S,0.0,I,C,C00546788,1003 EASTERN AVENUE,,RED OAK,IA,51566.0,ERNST
C00274431,N,M3,P2020,201903199145742716,24K,CCM,PERDUE FOR SENATE,ATLANTA,GA,30355.0,,,2252019.0,2500,C00547570,S4GA11285,43158411,1320089,,CONTRIBUTION,4031920191645185280,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"PERDUE, DAVID",REP,2022.0,GA,S,0.0,C,N,C00547570,PO BOX 12077,,ATLANTA,GA,30355.0,PERDUE
C00274431,N,M3,P2020,201903199145742717,24K,CCM,MIKE JOHNSON FOR LOUISIANA,METAIRIE,LA,70006.0,,,2252019.0,2500,C00608695,H6LA04138,43158413,1320089,,CONTRIBUTION,4031920191645185282,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"JOHNSON, JAMES MICHAEL",REP,2024.0,LA,H,4.0,I,C,C00608695,5029 WILLOW CHASE DRIVE,,BENTON,LA,710069331.0,JOHNSON
C00274431,N,M3,P2020,201903199145742717,24K,CCM,SCALISE FOR CONGRESS,JEFFERSON,LA,701833219.0,,,2252019.0,5000,C00394957,H0LA01087,43158414,1320089,,CONTRIBUTION,4031920191645185284,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"SCALISE, STEVE MR",REP,2024.0,LA,H,1.0,I,C,C00394957,PO BOX 23219,,JEFFERSON,LA,70183.0,SCALISE
C00274431,N,M3,P2020,201903199145742717,24K,CCM,DAVID ROUZER FOR CONGRESS,WILMINGTON,NC,28406.0,,,2252019.0,2500,C00501643,H2NC07096,43158416,1320089,,CONTRIBUTION,4031920191645185286,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"ROUZER, DAVID",REP,2024.0,NC,H,7.0,I,C,C00501643,PO BOX 3142,,WILMINGTON,NC,284060142.0,ROUZER
C00274431,N,M3,P2020,201903199145742718,24K,CCM,HUDSON FOR CONGRESS,CONCORD,NC,280271500.0,,,2252019.0,2500,C00504522,H2NC08185,43158417,1320089,,CONTRIBUTION,4031920191645185288,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"HUDSON, RICHARD L. JR.",REP,2024.0,NC,H,9.0,I,C,C00504522,PO BOX 1875,,SOUTHERN PINES,NC,28388.0,HUDSON
C00274431,N,M3,P2020,201903199145742718,24K,CCM,MCHENRY FOR CONGRESS,GASTONIA,NC,28053.0,,,2252019.0,2500,C00393629,H4NC10047,43158418,1320089,,CONTRIBUTION,4031920191645185290,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MCHENRY, PATRICK TIMOTHY",REP,2024.0,NC,H,10.0,I,C,C00393629,7918 NORMAN COURT,,DENVER,NC,280378018.0,MCHENRY
C00274431,N,M3,P2020,201903199145742718,24K,CCM,VIRGINIA FOXX FOR CONGRESS,BOONE,NC,28607.0,,,2252019.0,2500,C00386748,H4NC05146,43158419,1320089,,CONTRIBUTION,4031920191645185292,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"FOXX, VIRGINIA ANN",REP,2024.0,NC,H,5.0,I,C,C00386748,PO BOX 2676,,BOONE,NC,28607.0,FOXX
C00274431,N,M3,P2020,201903199145742719,24K,CCM,SHAHEEN FOR SENATE,WASHINGTON,DC,20013.0,,,2252019.0,2500,C00457325,S0NH00219,43158445,1320089,,CONTRIBUTION,4031920191645185294,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"SHAHEEN, JEANNE",DEM,2026.0,NH,S,0.0,I,C,C00457325,PO BOX 869,,MANCHESTER,NH,3105.0,SHAHEEN
C00274431,N,M3,P2020,201903199145742719,24K,CCM,COLE FOR CONGRESS,NORMAN,OK,73070.0,,,2252019.0,1000,C00379735,H2OK04055,43158446,1320089,,CONTRIBUTION,4031920191645185296,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"COLE, TOM",REP,2024.0,OK,H,4.0,I,C,C00379735,PO BOX 722256,,NORMAN,OK,73070.0,COLE
C00274431,N,M3,P2020,201903199145742719,24K,CCM,TEAM GRAHAM INC,COLUMBIA,SC,29202.0,,,2252019.0,2500,C00458828,S0SC00149,43158447,1320089,,CONTRIBUTION,4031920191645185298,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"GRAHAM, LINDSEY O.",REP,2026.0,SC,S,0.0,I,C,C00458828,PO BOX 486,,SENECA,SC,296790486.0,GRAHAM
C00271007,N,M4,P2020,201904119146078950,24K,CCM,LAHOOD FOR CONGRESS,PEORIA,IL,61612.0,,,3212019.0,5000,C00575050,H6IL18088,9F94C742AA13168ECCE,1323856,,,4041120191646218360,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"LAHOOD, DARIN MCKAY",REP,2024.0,IL,H,16.0,I,C,C00575050,11607 N GLENSHIRE DR,,DUNLAP,IL,61525.0,LAHOOD
C00271007,N,M4,P2020,201904119146078943,24K,CCM,ADAM SMITH FOR CONGRESS COMMITTEE,RENTON,WA,98057.0,,,3212019.0,5000,C00304709,H6WA09025,18EF829DF345DEF4B11,1323856,,,4041120191646218316,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"SMITH, D. ADAM",DEM,2024.0,WA,H,9.0,I,C,C00304709,PO BOX 578,,RENTON,WA,98057.0,SMITH
C00271007,N,M4,P2020,201904119146078949,24K,CCM,FRIENDS OF CHERI BUSTOS,WASHINGTON,DC,20035.0,,,3212019.0,5000,C00498568,H2IL17071,0B9F5A3F5E4CD22AE2A,1323856,,,4041120191646218352,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"BUSTOS, CHERI",DEM,2022.0,IL,H,17.0,I,P,C00498568,PO BOX 65322,,WASHINGTON,DC,20035.0,BUSTOS
C00271007,N,M4,P2020,201904119146078949,24K,CCM,GEORGE HOLDING FOR CONGRESS INC.,RALEIGH,NC,27624.0,,,3212019.0,5000,C00499236,H2NC13110,A33A902B315BD31071E,1323856,,,4041120191646218354,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"HOLDING, GEORGE E MR.",REP,2022.0,NC,H,2.0,,N,C00499236,1705 KNOX RD,,RALEIGH,NC,27608.0,HOLDING
C00271007,N,M4,P2020,201904119146078950,24K,CCM,"KUSTER FOR CONGRESS, INC",CONCORD,NH,3302.0,,,3212019.0,2500,C00462861,H0NH02181,DC2D6B212CD0887CE04,1323856,,,4041120191646218358,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"KUSTER, ANN MCLANE",DEM,2024.0,NH,H,2.0,I,P,C00462861,PO BOX 1498,,CONCORD,NH,3302.0,KUSTER
C00271007,N,M4,P2022,201904119146078944,24K,CCM,CATHERINE CORTEZ MASTO FOR SENATE,LAS VEGAS,NV,89139.0,,,3212019.0,5000,C00575548,S6NV00200,5D08E298F6B37CE628E,1323856,,,4041120191646218326,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"CORTEZ MASTO, CATHERINE",DEM,2028.0,NV,S,0.0,I,C,C00575548,8020 SOUTH RAINBOW BLVD,SUITE 100-112,LAS VEGAS,NV,89139.0,CORTEZ MASTO
C00271007,N,M4,P2020,201904119146078943,24K,CCM,BERA FOR CONGRESS,ELK GROVE,CA,95758.0,,,3292019.0,2500,C00461061,H0CA03078,EAF0501A4731A8504BB,1323856,,,4041120191646218320,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"BERA, AMERISH",DEM,2024.0,CA,H,6.0,I,C,C00461061,PO BOX 582496,,ELK GROVE,CA,95758.0,BERA
C00271007,N,M4,P2020,201904119146078944,24K,CCM,BLUMENAUER FOR CONGRESS,PORTLAND,OR,97214.0,,,3292019.0,2500,C00307314,H6OR03064,7593C25F6EECC509C41,1323856,,,4041120191646218322,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"BLUMENAUER, EARL",DEM,2024.0,OR,H,3.0,I,C,C00307314,1631 NE BROADWAY,#343,PORTLAND,OR,97232.0,BLUMENAUER
C00271007,N,M4,P2020,201904119146078945,24K,CCM,CHRISSY HOULAHAN FOR CONGRESS,DEVON,PA,19333.0,,,3292019.0,2500,C00637371,H8PA06087,1786FE730354B8E483E,1323856,,,4041120191646218330,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"HOULAHAN, CHRISSY",DEM,2024.0,PA,H,6.0,I,C,C00637371,PO BOX 222,,DEVON,PA,19333.0,HOULAHAN
C00271007,N,M4,P2020,201904119146078946,24K,CCM,DARREN SOTO FOR CONGRESS,KISSIMMEE,FL,34742.0,,,3292019.0,2500,C00581074,H6FL09179,3FEF6832372A5E003FC,1323856,,,4041120191646218336,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"SOTO, DARREN",DEM,2024.0,FL,H,9.0,I,C,C00581074,PO BOX 421349,,KISSIMMEE,FL,34742.0,SOTO
C00271007,N,M4,P2020,201904119146078946,24K,CCM,DEBBIE FOR CONGRESS,MIAMI,FL,33256.0,,,3292019.0,5000,C00652065,H8FL26039,2D47CBE8E83F0DF501F,1323856,,,4041120191646218338,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"MUCARSEL-POWELL, DEBBIE",DEM,2020.0,FL,H,26.0,I,P,C00652065,PO BOX 566442,,MIAMI,FL,33256.0,MUCARSEL-POWELL
C00271007,N,M4,P2020,201904119146078947,24K,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,WESTON,FL,33326.0,,,3212019.0,2500,C00385773,H4FL20023,80EC5FA1E889EC8C016,1323856,,,4041120191646218340,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"WASSERMAN SCHULTZ, DEBBIE",DEM,2024.0,FL,H,25.0,I,C,C00385773,1071 TWIN BRANCH LANE,,WESTON,FL,33326.0,WASSERMAN SCHULTZ
C00271007,N,M4,P2020,201904119146078947,24K,CCM,DONNA SHALALA FOR CONGRESS,MIAMI,FL,33233.0,,,3292019.0,2500,C00672311,H8FL27193,23C720ACB64752616A5,1323856,,,4041120191646218344,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"SHALALA, DONNA",DEM,2020.0,FL,H,27.0,I,P,C00672311,219 PENNSYLVANIA AVE SE,3RD FLOOR,WASHINGTON,DC,20003.0,SHALALA
C00271007,N,M4,P2020,201904119146078948,24K,CCM,DR. RAUL RUIZ FOR CONGRESS,PALM DESERT,CA,92261.0,,,3212019.0,5000,C00502575,H2CA36439,05A6DA52E22920419B3,1323856,,,4041120191646218346,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"RUIZ, RAUL DR.",DEM,2024.0,CA,H,25.0,I,C,C00502575,PO BOX 1566,,INDIO,CA,92202.0,RUIZ
C00271007,N,M4,P2020,201904119146078951,24K,CCM,LOIS FRANKEL FOR CONGRESS,BOCA RATON,FL,33481.0,,,3212019.0,1000,C00494856,H2FL14053,8FEFF4853F8E35D29F2,1323856,,,4041120191646218366,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"FRANKEL, LOIS J.",DEM,2024.0,FL,H,22.0,I,C,C00494856,P.O. BOX 480503,,DELRAY BEACH,FL,33446.0,FRANKEL
C00271007,N,M4,P2020,201904119146078952,24K,CCM,PALLONE FOR CONGRESS,LONG BRANCH,NJ,7740.0,,,3212019.0,5000,C00226928,H8NJ03073,FD4B08D72014BBB4C0C,1323856,,,4041120191646218372,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"PALLONE, FRANK JR",DEM,2024.0,NJ,H,6.0,I,C,C00226928,PO BOX 3176,,LONG BRANCH,NJ,7740.0,PALLONE
C00271007,N,M4,P2020,201904119146078952,24K,CCM,PEOPLE FOR BEN,SANTA FE,NM,87594.0,,,3292019.0,5000,C00443689,H8NM03196,811402BF1EBB1FFD6F2,1323856,,,4041120191646218374,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"LUJAN, BEN R MR.",DEM,2020.0,NM,H,3.0,I,P,C00443689,,,SANTA FE,,,LUJAN
C00271007,N,M4,P2020,201904119146078954,24K,CCM,TONY CARDENAS FOR CONGRESS,WASHINGTON,DC,20003.0,,,3212019.0,1000,C00498873,H2CA28113,EA15BC4BCB8BC0E617B,1323856,,,4041120191646218382,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"CARDENAS, TONY",DEM,2024.0,CA,H,29.0,I,C,C00498873,122 C ST NW,STE 360,WASHINGTON,DC,20001.0,CARDENAS
C00271007,N,M4,P2020,201904119146078953,24K,CCM,RICHMOND FOR CONGRESS,NEW ORLEANS,LA,70112.0,,,3252019.0,2500,C00451336,H8LA02054,A7C1D9EAD05FB9A072C,1323856,,,4041120191646218376,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"RICHMOND, CEDRIC L",DEM,2022.0,LA,H,2.0,I,N,C00451336,909 POYDRAS STREET,SUITE 1825,NEW ORLEANS,LA,70112.0,RICHMOND
C00271007,N,M4,P2020,201904119146078953,24K,CCM,STEVE DAINES FOR MONTANA,HELENA,MT,596241598.0,,,3252019.0,1500,C00491357,S2MT00096,EA1B62BB681F048C10B,1323856,,,4041120191646218378,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"DAINES, STEVE",REP,2026.0,MT,S,0.0,I,C,C00491357,8945 MCGUIRE RD,,BELGRADE,MT,59714.0,DAINES
C00271007,N,M4,P2020,201904119146078953,24K,CCM,TERRI SEWELL FOR CONGRESS,BIRMINGHAM,AL,35201.0,,,3212019.0,2500,C00458976,H0AL07086,5FF794FFE75CFA4DDF4,1323856,,,4041120191646218380,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"SEWELL, TERRI A.",DEM,2024.0,AL,H,7.0,I,C,C00458976,PO BOX 1964,,BIRMINGHAM,AL,35201.0,SEWELL
C00271007,N,M4,P2020,201904119146078954,24K,CCM,VERN BUCHANAN FOR CONGRESS,SARASOTA,FL,34230.0,,,3212019.0,5000,C00412759,H6FL13148,DCF09D839F68DB58794,1323856,,,4041120191646218384,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"BUCHANAN, VERNON",REP,2024.0,FL,H,16.0,I,C,C00412759,PO BOX 48928,,SARASOTA,FL,342305928.0,BUCHANAN
C00271007,N,M4,P2020,201904119146078948,24K,CCM,FINKENAUER FOR CONGRESS,DUBUQUE,IA,52004.0,,,3292019.0,2500,C00637074,H8IA01094,4A1B6A8AEF7CD5F1243,1323856,,,4041120191646218350,2019-2020,HUMANA INC. POLITICAL ACTION COMMITTEE,"FINKENAUER, ABBY",DEM,2020.0,IA,H,1.0,I,P,C00637074,PO BOX 598,,DUBUQUE,IA,52004.0,FINKENAUER
C00197228,N,M4,P2020,201904129146091663,24K,CCM,LARSON FOR CONGRESS,HARTFORD,CT,61261172.0,,,3062019.0,1500,C00330142,H8CT01046,454473D685C2B620B2A,1324121,,,4041220191646239425,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","LARSON, JOHN B",DEM,2024.0,CT,H,1.0,I,C,C00330142,1887 OLD MAIN STREET,,EAST HARTFORD,CT,6108.0,LARSON
C00197228,N,M4,P2022,201904129146091663,24K,CCM,LISA MURKOWSKI FOR US SENATE,ANCHORAGE,AK,99510.0,,,3272019.0,2500,C00384529,S4AK00099,730B3D8D81D24B2CD92,1324121,,,4041220191646239427,2019-2020,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURKOWSKI, LISA",REP,2028.0,AK,S,0.0,I,C,C00384529,PO BOX 100847,,ANCHORAGE,AK,99510.0,MURKOWSKI
