CAND_LAST_NAME,CAND_VOTE,CMTE_ID,AMNDT_IND,RPT_TP,TRANSACTION_PGI,IMAGE_NUM,TRANSACTION_TP,ENTITY_TP,NAME,CITY,STATE,ZIP_CODE,EMPLOYER,OCCUPATION,TRANSACTION_DT,TRANSACTION_AMT,OTHER_ID,CAND_ID,TRAN_ID,FILE_NUM,MEMO_CD,MEMO_TEXT,SUB_ID,YEAR,CMTE_NM,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST_p,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC,CAND_ST1,CAND_ST2,CAND_CITY,CAND_ST,CAND_ZIP,YEAR_END,PAC
MURPHY,yea,C00274431,N,M5,P2018,2.0170519905403533e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,2212017.0,-2500.0,C00492645,S2CT00132,40800020,1163490.0,X,CONTRIBUTION FUNDS REPORTED ON MARCH 20 FEC REPORT,4.052220171405568e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M5,P2018,2.0170519905403533e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,4072017.0,2500.0,C00492645,S2CT00132,40800021,1163490.0,X,CONTRIBUTION RE-DESIGNATED FUNDS FOR TRANS. DATED 2/21/2017,4.052220171405568e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M6,C2018,2.0170614905652685e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,5232017.0,1000.0,C00492645,S2CT00132,40903097,1165828.0,,CONTRIBUTION,4.0615201714099313e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00197228,N,M7,C2018,2.0170714906663808e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6092017.0,2500.0,C00492645,S2CT00132,D82F1AB85201AC13FB9,1170844.0,,,4.0717201714189204e+18,2017-2018,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,Elevance
MURPHY,yea,C00384818,N,M11,P2018,2.0171120908678448e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,10132017.0,1500.0,C00492645,S2CT00132,68664E55B7D941BDF13,1192093.0,,,4.1121201714658294e+18,2017-2018,CVS HEALTH PAC,"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,CVS Aetna
MURPHY,yea,C00384818,N,M12,C2018,2.01712209089343e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,11302017.0,1500.0,C00492645,S2CT00132,A502B611F4ECC6602E2,1194988.0,X,,4.122020171489232e+18,2017-2018,CVS HEALTH PAC,"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,CVS Aetna
MURPHY,yea,C00384818,N,M12,P2018,2.01712209089343e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,11302017.0,-1500.0,C00492645,S2CT00132,74529B9A3869FBFBD78,1194988.0,X,,4.122020171489232e+18,2017-2018,CVS HEALTH PAC,"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,CVS Aetna
MURPHY,yea,C00197228,N,M4,C2018,2.018041391080262e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,3082018.0,2500.0,C00492645,S2CT00132,6B5060EFF088F1B0503,1220564.0,,,4.0416201815259484e+18,2017-2018,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,Elevance
MURPHY,yea,C00274431,N,M4,C2018,2.018041991103549e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,3222018.0,1500.0,C00492645,S2CT00132,42046743,1225363.0,,CONTRIBUTION,4.042420181526385e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M4,P2018,2.018041991103549e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,3282018.0,1000.0,C00492645,S2CT00132,42061090,1225363.0,,CONTRIBUTION,4.042420181526385e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M5,P2018,2.018051891120946e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,4042018.0,1000.0,C00492645,S2CT00132,42078858,1232276.0,,CONTRIBUTION,4.051820181565912e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M5,P2018,2.018051891120946e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,4302018.0,-1000.0,C00492645,S2CT00132,42165003,1232276.0,,VOID - FRIENDS OF CHRIS MURPHY; CHECK DATED 4/4/18,4.051820181565912e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M6,C2018,2.0180620911391037e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,3222018.0,1500.0,C00492645,S2CT00132,42275135,1239576.0,X,CONTRIBUTION FUNDS REPORTED ON APRIL 20TH FEC REPORT,4.062120181570967e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M6,G2018,2.0180620911391037e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,5012018.0,1500.0,C00492645,S2CT00132,42275136,1239576.0,X,CONTRIBUTION RE-DESIGNATED FUNDS FOR TRANS. DATED 3/22/2018,4.062120181570967e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M6,P2018,2.0180620911391037e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,3282018.0,1000.0,C00492645,S2CT00132,42275161,1239576.0,X,CONTRIBUTION FUNDS REPORTED ON APRIL 20TH FEC REPORT,4.062120181570967e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00274431,N,M6,G2018,2.0180620911391037e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,5012018.0,1000.0,C00492645,S2CT00132,42275162,1239576.0,X,CONTRIBUTION RE-DESIGNATED FUNDS FOR TRANS. DATED 3/28/2018,4.062120181570967e+18,2017-2018,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,United Health
MURPHY,yea,C00197228,N,M7,G2018,2.0180711911530083e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6052018.0,1000.0,C00492645,S2CT00132,A0442D4906604B6381B,1243601.0,,,4.0711201815755827e+18,2017-2018,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,Elevance
MURPHY,yea,C00384818,A,M6,P2018,2.018091891217553e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,5242018.0,1000.0,C00492645,S2CT00132,22BC16F4CB6AA4BE166,1261909.0,,,4.091820181591087e+18,2017-2018,CVS HEALTH PAC,"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,CVS Aetna
MURPHY,yea,C00384818,N,12G,G2018,2.0181024913083027e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,10022018.0,1000.0,C00492645,S2CT00132,CFCE2870D41A7480CF5,1279851.0,,,4.111920181618137e+18,2017-2018,CVS HEALTH PAC,"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2018.0,CVS Aetna
MURPHY,yea,C00274431,N,M7,P2018,2.0160720902166944e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6302016.0,2500.0,C00492645,S2CT00132,39655498,1089228.0,,CONTRIBUTION,4.072920161307339e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2016.0,United Health
MURPHY,yea,C00271007,N,M7,P,29992466308.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6222009.0,1500.0,C00411660,H6CT05124,6521D887D579186EFA0,425235.0,,,4.0811200911173745e+18,2009-2010,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,Humana
MURPHY,yea,C00274431,A,MY,P,29992512279.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6162009.0,1000.0,C00411660,H6CT05124,30090949,427152.0,,RE-ELECT TO US CONGRESS,4.0825200911176796e+18,2009-2010,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,United Health
MURPHY,yea,C00384818,N,YE,P,10990040702.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,12222009.0,1000.0,C00411660,H6CT05124,D91650,445013.0,,,4.011920101122503e+18,2009-2010,CVS HEALTH PAC,"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,CVS Aetna
MURPHY,yea,C00274431,A,YE,P,10992461399.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,9242009.0,1000.0,C00411660,H6CT05124,30599331,522948.0,,RE-ELECT TO US SENATE,4.0215201111358935e+18,2009-2010,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,United Health
MURPHY,yea,C00384818,N,M7,P,10990999512.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6282010.0,1000.0,C00411660,H6CT05124,D95725,483532.0,,,4.0819201011288136e+18,2009-2010,CVS HEALTH PAC,"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,CVS Aetna
MURPHY,yea,C00271007,N,30G,G,10931869137.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,10272010.0,1000.0,C00411660,H6CT05124,C1E7D6C8915E762BE5E,518949.0,,,4.0125201111342234e+18,2009-2010,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,Humana
MURPHY,yea,C00274431,N,Q2,P,10990837190.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,6032010.0,200.0,C00411660,H6CT05124,31827375,478087.0,,,4.072320101127776e+18,2009-2010,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2010.0,United Health
MURPHY,yea,C00271007,N,M8,G2008,28932517646.0,24K,CCM,COMMITTEE TO ELECT CHRIS MURPHY,CHESHIRE,CT,6410.0,,,7092008.0,1000.0,C00411660,H6CT05124,45544-6543695330619,358957.0,,,4.090520081095581e+18,2007-2008,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURPHY, CHRISTOPHER SCOTT MR.",DEM,2012.0,CT,H,5.0,C,P,C00411660,PO BOX 127,,CHESHIRE,CT,6410.0,2008.0,Humana
MURPHY,yea,C00197228,A,YE,G2012,13942160436.0,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,12132012.0,500.0,C00492645,S2CT00132,6BD210C544C33A76821,893422.0,,,4.1106201311985777e+18,2011-2012,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2012.0,Elevance
MURPHY,yea,C00197228,N,M10,G2012,12954276835.0,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,9262012.0,2000.0,C00492645,S2CT00132,B5DB25DDABD5868A4F9,812878.0,,,4.1004201211660375e+18,2011-2012,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2012.0,Elevance
MURPHY,yea,C00197228,N,12G,G2012,12960678213.0,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,10112012.0,2500.0,C00492645,S2CT00132,1CEC358EDD8E9F97FE2,823192.0,,,4.111520121172242e+18,2011-2012,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2012.0,Elevance
MURPHY,yea,C00274431,N,M8,C2018,2.0200820926150768e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,7312020.0,-1500.0,C00492645,S2CT00132,44981506,1433985.0,,VOID - FRIENDS OF CHRIS MURPHY - CHECK DATED 3/22/2018,4.0905202018349594e+18,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2020.0,United Health
MURPHY,yea,C00274431,N,M8,P2018,2.0200820926150768e+17,24K,CCM,FRIENDS OF CHRIS MURPHY,CHESHIRE,CT,6410.0,,,7312020.0,-1000.0,C00492645,S2CT00132,44981507,1433985.0,,VOID - FRIENDS OF CHRIS MURPHY - CHECK DATED 3/28/2018,4.0905202018349594e+18,2019-2020,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURPHY, CHRISTOPHER S MR",DEM,2018.0,CT,S,0.0,I,F,C00492645,PO BOX 127,,CHESHIRE,CT,6410.0,2020.0,United Health
MURRAY,yea,C00384818,N,M10,P2022,2.0171017907577523e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,9212017.0,2500.0,C00257642,S2WA00189,0FE60295D33165F4E21,1187872.0,,,4.101720171458412e+18,2017-2018,CVS HEALTH PAC,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2018.0,CVS Aetna
MURRAY,yea,C00199711,N,YE,P2022,2.0180131909112006e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,12052017.0,2500.0,C00257642,S2WA00189,97AAD6FE26A476E5C9A,1204102.0,,,4.0213201815045176e+18,2017-2018,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2018.0,HCSC
MURRAY,yea,C00197228,N,M4,P2022,2.018041391080262e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,3082018.0,2500.0,C00257642,S2WA00189,B3B3B93A8F4F2B9892B,1220564.0,,,4.0416201815259484e+18,2017-2018,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2018.0,Elevance
MURRAY,yea,C00199711,N,Q1,P2022,2.0180413910804467e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,3092018.0,2500.0,C00257642,S2WA00189,B174E57338CFBB569B0,1221013.0,,,4.0416201815259505e+18,2017-2018,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2018.0,HCSC
MURRAY,yea,C00397851,A,M3,P2022,2.0180503911175117e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,2272018.0,2500.0,C00257642,S2WA00189,B681282,1228908.0,,,4.050320181536202e+18,2017-2018,CENTENE CORPORATION POLITICAL ACTION COMMITTEE (CENTENE PAC),"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2018.0,Centene
MURRAY,yea,C00197228,N,M5,G,13940696335.0,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,4182013.0,2500.0,C00257642,S2WA00189,6073881EAA43A0FA634,870169.0,,,4.050920131188652e+18,2013-2014,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2014.0,Elevance
MURRAY,yea,C00271007,N,M5,P,13940746267.0,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,4232013.0,2500.0,C00257642,S2WA00189,89867CCADE0FED1E244,871145.0,,,4.0517201311899295e+18,2013-2014,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2014.0,Humana
MURRAY,yea,C00271007,N,M6,P2016,15951478929.0,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,5042015.0,1000.0,C00257642,S2WA00189,D18A8874267AD462511,1010540.0,,,4.0616201512457344e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
MURRAY,yea,C00384818,N,M4,P2016,15951197063.0,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,3112015.0,2500.0,C00257642,S2WA00189,D165001,1005293.0,,,4.0422201512421827e+18,2015-2016,CVS HEALTH PAC,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,CVS Aetna
MURRAY,yea,C00197228,N,M7,G2016,2.0150715900013542e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,6252015.0,2500.0,C00257642,S2WA00189,D292FA769455E793529,1014830.0,,,4.07152015124714e+18,2015-2016,"ELEVANCE HEALTH, INC. POLITICAL ACTION COMMITTEE (ELEVANCE HEALTH PAC)","MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Elevance
MURRAY,yea,C00199711,N,M8,P2016,2.0150819900085472e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,7102015.0,2500.0,C00257642,S2WA00189,81401A2F54C3FD2DC69,1022251.0,,,4.081920151249317e+18,2015-2016,HEALTH CARE SERVICE CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,HCSC
MURRAY,yea,C00271007,N,M8,G2016,2.0150818900084733e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,7152015.0,1000.0,C00257642,S2WA00189,94805182836A6E5C483,1021938.0,,,4.0818201512492826e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
MURRAY,yea,C00271007,N,M8,P2016,2.0150818900084733e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,7152015.0,1500.0,C00257642,S2WA00189,CDA137D321E290D3EE1,1021938.0,,,4.0818201512492826e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
MURRAY,yea,C00274431,N,M9,P2016,2.0150918900271264e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,8042015.0,2500.0,C00257642,S2WA00189,38446030,1025494.0,,CONTRIBUTION,4.091920151254067e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,United Health
MURRAY,yea,C00274431,N,M9,G2016,2.0150918900271264e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,8042015.0,5000.0,C00257642,S2WA00189,38446031,1025494.0,,CONTRIBUTION,4.091920151254067e+18,2015-2016,UNITEDHEALTH GROUP INCORPORATED PAC (UNITEDHEALTH GROUP PAC),"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,United Health
MURRAY,yea,C00384818,N,M4,P2016,2.0160420901450928e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,3162016.0,2500.0,C00257642,S2WA00189,A7D4E4FABDDA6DB02F3,1066076.0,,,4.050220161284648e+18,2015-2016,CVS HEALTH PAC,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,CVS Aetna
MURRAY,yea,C00271007,N,M4,G2016,2.016041890125744e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,3142016.0,1000.0,C00257642,S2WA00189,9FFD1092F9327EB3143,1064638.0,,,4.0426201612842824e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
MURRAY,yea,C00271007,N,M5,G2016,2.0160518901553283e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,4252016.0,1000.0,C00257642,S2WA00189,CF06F59CE114EAC1399,1072664.0,,,4.051820161292903e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
MURRAY,yea,C00271007,N,M7,G2016,2.016071990206941e+17,24K,CCM,PEOPLE FOR PATTY MURRAY,SEATTLE,WA,98124.0,,,6132016.0,2000.0,C00257642,S2WA00189,EA544321C3B4AEC5307,1088319.0,,,4.080120161307443e+18,2015-2016,HUMANA INC. POLITICAL ACTION COMMITTEE,"MURRAY, PATTY",DEM,2004.0,WA,S,0.0,I,F,C00257642,BOX 3662,,SEATTLE,WA,98124.0,2016.0,Humana
